OSEBuildingID,PrimaryPropertyType,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),Outlier,Electricity(%),NaturalGas(%),SteamUse(%),OtherFuelUse(%),Adult EducationGFA,Automobile DealershipGFA,Bank BranchGFA,Bar/NightclubGFA,College/UniversityGFA,Convenience Store without Gas StationGFA,Convention CenterGFA,CourthouseGFA,Data CenterGFA,Distribution CenterGFA,Enclosed MallGFA,Fast Food RestaurantGFA,Financial OfficeGFA,Fitness Center/Health Club/GymGFA,Food SalesGFA,Food ServiceGFA,Hospital (General Medical & Surgical)GFA,HotelGFA,K-12 SchoolGFA,LaboratoryGFA,LibraryGFA,Lifestyle CenterGFA,Manufacturing/Industrial PlantGFA,Medical OfficeGFA,Movie TheaterGFA,Multifamily HousingGFA,MuseumGFA,Non-Refrigerated WarehouseGFA,OfficeGFA,OtherGFA,Other - EducationGFA,Other - Entertainment/Public AssemblyGFA,Other - Lodging/ResidentialGFA,Other - MallGFA,Other - Public ServicesGFA,Other - RecreationGFA,Other - Restaurant/BarGFA,Other - ServicesGFA,Other - Technology/ScienceGFA,Other - UtilityGFA,Other/Specialty HospitalGFA,Outpatient Rehabilitation/Physical TherapyGFA,ParkingGFA,Performing ArtsGFA,"Personal Services (Health/Beauty, Dry Cleaning, etc)GFA",Police StationGFA,Pre-school/DaycareGFA,Prison/IncarcerationGFA,Refrigerated WarehouseGFA,"Repair Services (Vehicle, Shoe, Locksmith, etc)GFA",Residence Hall/DormitoryGFA,Residential Care FacilityGFA,RestaurantGFA,Retail StoreGFA,Self-Storage FacilityGFA,Senior Care CommunityGFA,Social/Meeting HallGFA,Strip MallGFA,Supermarket/Grocery StoreGFA,Swimming PoolGFA,Urgent Care/Clinic/Other OutpatientGFA,Vocational SchoolGFA,Wholesale Club/SupercenterGFA,Worship FacilityGFA,Campus,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,SPS-District K-12,MainEnergySource_Electricity(%),MainEnergySource_NaturalGas(%),MainEnergySource_SteamUse(%),building_age
24746,Senior Care Community,1.0,4.0,63998,0.0,63998.0,Senior Care Community,60000.0,67.0,4060441.0,0.0,1630545.0,2265603.0,0.0,131.69,0,41.85018125594818,58.14981874405182,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,60000,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28
24750,Low-Rise Multifamily,1.0,3.0,24084,0.0,24084.0,Multifamily Housing,18063.0,54.7302042537701,770477.1875,0.0,467994.0,242831.0,0.0,16.16,0,65.83812844983072,34.161845172375806,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18063,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96
24758,Self-Storage Facility,1.0,1.0,24248,0.0,24248.0,Self-Storage Facility,21018.0,93.0,120610.5,0.0,111750.0,220.0,0.0,0.79,0,99.80378343970085,0.19648172131305758,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3230.0,0,0,0,0,0,0,0,0,0,0,0.0,21018,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,54
24764,Mid-Rise Multifamily,1.0,9.0,127230,0.0,127230.0,Multifamily Housing,115000.0,89.0,3862066.75,0.0,3545750.0,153940.0,0.0,32.89,0,95.83911084442211,4.160889155577899,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,115000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,46
24765,Low-Rise Multifamily,1.0,4.0,20132,0.0,20132.0,Multifamily Housing,20132.0,61.0,702121.625,0.0,662701.0,0.0,0.0,4.62,0,99.9999717067053,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20132,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49
24769,Senior Care Community,1.0,6.0,244500,0.0,244500.0,Senior Care Community,244500.0,84.0,11314740.0,0.0,6338614.0,4681026.0,0.0,292.8,0,57.52105717418562,42.47893375110859,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,244500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
24772,Low-Rise Multifamily,1.0,4.0,33034,0.0,33034.0,Multifamily Housing,30824.0,79.0,679460.875,0.0,644122.0,0.0,0.0,4.49,0,100.0000485156774,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30824,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36
24775,Low-Rise Multifamily,1.0,4.0,88096,0.0,88096.0,Multifamily Housing,88096.0,40.0,2820543.5,0.0,2721296.0,0.0,0.0,18.97,0,99.9999908132016,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,88096,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37
24778,Warehouse,1.0,1.0,24617,0.0,24617.0,Non-Refrigerated Warehouse,22752.0,75.0,109471.7969,0.0,106918.0,0.0,0.0,0.75,0,100.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,22752,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,84
24780,Other,1.0,3.0,127065,84710.0,42355.0,Parking,84710.0,88.0,3363692.75,0.0,3245111.0,0.0,0.0,22.62,0,99.99998459220892,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,42355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,84710.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
24781,Retail Store,1.0,1.0,37247,0.0,37247.0,Retail Store,37247.0,74.0,1988034.875,0.0,747998.0,1000646.0,0.0,58.36,0,42.77587582839165,57.224095578032006,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,37247.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52
24784,Low-Rise Multifamily,1.0,4.0,38521,0.0,38521.0,Multifamily Housing,34824.0,77.39128769399296,933356.125,0.0,885843.0,0.0,0.0,6.18,0,99.99997883372558,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34824,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3697.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50
24790,Low-Rise Multifamily,1.0,4.0,23968,0.0,23968.0,Multifamily Housing,23968.0,55.0,641878.625,0.0,602313.0,0.0,0.0,4.2,0,100.00002075333356,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23968,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53
24795,Mid-Rise Multifamily,1.0,6.0,51568,0.0,51568.0,Multifamily Housing,51568.0,69.0,1674297.875,0.0,1197879.0,380391.0,0.0,28.55,0,75.89821230725438,24.101763932558136,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,51568,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49
24796,Low-Rise Multifamily,1.0,4.0,21312,0.0,21312.0,Multifamily Housing,21312.0,75.9370016977561,455449.3125,0.0,421742.0,0.0,0.0,2.94,0,100.00009631490134,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21312,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30
24803,Retail Store,1.0,1.0,25384,0.0,25384.0,Retail Store,23468.0,69.0,3207111.5,0.0,1811508.0,1216359.0,0.0,77.23,0,59.827849138048485,40.17213434867939,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,23468.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23
24805,Mid-Rise Multifamily,1.0,6.0,29840,0.0,29840.0,Multifamily Housing,29840.0,32.0,734283.625,0.0,679575.0,0.0,0.0,4.74,0,100.00001839385249,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29840,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49
24822,Small- and Mid-Sized Office,0.0,3.0,49052,0.0,49052.0,Office,32393.0,57.876239438809854,1441445.625,0.0,1441445.0,0.0,0.0,10.05,0,99.99995664075084,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,32393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10057.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,106
24823,Warehouse,1.0,2.0,52110,0.0,52110.0,Non-Refrigerated Warehouse,32000.0,76.0,671037.375,0.0,130124.0,456465.0,0.0,25.15,0,22.183156930419894,77.81681110513139,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,32000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,116
24830,Small- and Mid-Sized Office,1.0,2.0,39036,0.0,39036.0,Office,27636.0,65.0,1633524.125,0.0,908543.0,619753.0,0.0,39.25,0,59.44811401850721,40.551902339583165,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,27636.0,13611,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79
24840,Small- and Mid-Sized Office,1.0,1.0,26310,0.0,26310.0,Office,24000.0,100.0,841208.1875,0.0,563096.0,208417.0,0.0,14.99,0,72.98596758332636,27.01407292151628,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,8874,24000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93
24846,Mid-Rise Multifamily,1.0,6.0,20078,0.0,20078.0,Multifamily Housing,20078.0,41.0,952315.8125,0.0,952316.0,0.0,0.0,6.64,0,100.00001968884666,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20078,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20
24850,Mid-Rise Multifamily,1.0,6.0,29866,0.0,29866.0,Multifamily Housing,27653.0,87.0,640366.8125,0.0,618876.0,0.0,0.0,4.31,0,99.99996970314842,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27653,0,0,2213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16
24854,Low-Rise Multifamily,1.0,3.0,191330,0.0,191330.0,Multifamily Housing,191330.0,90.0,6525276.0,0.0,5844237.0,225617.0,0.0,52.73,0,96.28297545822758,3.7170080669142838,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,191330,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52
24857,Retail Store,1.0,1.0,37883,0.0,37883.0,Retail Store,28734.0,64.0,12869714.0,0.0,5359975.0,7074617.0,0.0,413.1,0,43.10535133719294,56.89464062072639,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,28734.0,0,0,0,0,24813,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50
24858,Low-Rise Multifamily,1.0,3.0,27320,0.0,27320.0,Multifamily Housing,27320.0,60.75294526582351,959689.6875,0.0,899817.0,0.0,0.0,6.27,0,99.9999861082884,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27320,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47
24861,Low-Rise Multifamily,1.0,4.0,29063,0.0,29063.0,Multifamily Housing,29063.0,86.0,917507.3125,0.0,860505.0,0.0,0.0,6.0,0,99.9999273682842,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29063,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31
24865,Low-Rise Multifamily,1.0,2.0,22252,0.0,22252.0,Multifamily Housing,22252.0,87.0,443378.0938,0.0,410433.0,0.0,0.0,2.86,0,99.9999771460924,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22252,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68
24876,Self-Storage Facility,1.0,2.0,71874,31389.0,40485.0,Self-Storage Facility,71874.0,94.0,1393424.5,0.0,455972.0,786840.0,0.0,44.97,0,36.688742281363204,63.311277834314005,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,71874,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
24880,Mid-Rise Multifamily,1.0,5.0,52020,0.0,52020.0,Multifamily Housing,52013.0,51.0,1435382.25,0.0,1052887.0,310410.0,0.0,23.83,0,77.23094061959175,22.769068549357602,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52013,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13
24883,Mid-Rise Multifamily,1.0,7.0,39750,9620.0,30130.0,Multifamily Housing,32510.0,71.67040151743817,1484379.625,0.0,1204696.0,218767.0,0.0,20.02,0,84.63135325610853,15.368646743891482,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32510,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9503.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25
24886,Small- and Mid-Sized Office,1.0,2.0,39953,0.0,39953.0,Office,30100.0,98.0,1608929.125,0.0,1128549.0,380013.0,0.0,28.05,0,74.8095930768501,25.19041520918723,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,30100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45
24887,Low-Rise Multifamily,1.0,4.0,157724,0.0,157724.0,Multifamily Housing,47708.0,83.10581406535819,2128960.0,0.0,1384613.0,640688.0,0.0,43.68,0,68.36578859142419,31.634211408575812,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47708,0,0,4060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21203.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
24888,Senior Care Community,1.0,4.0,94370,0.0,94370.0,Senior Care Community,94370.0,98.0,4178784.5,0.0,2763099.0,1326578.0,0.0,89.72,0,67.5627601442901,32.437227629807,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,94370,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15
24893,Retail Store,1.0,2.0,21200,0.0,21200.0,Retail Store,14168.0,23.0,1652954.75,0.0,1676426.0,0.0,0.0,11.69,0,99.99997017465424,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,14168.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18
24895,Supermarket / Grocery Store,1.0,1.0,30630,0.0,30630.0,Supermarket/Grocery Store,28470.0,100.0,6194518.0,0.0,6058493.0,0.0,0.0,42.24,0,99.99998349424791,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,2442,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,28470,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36
24896,Retail Store,1.0,2.0,23421,0.0,23421.0,Retail Store,19271.0,97.0,1955353.0,0.0,1896626.0,0.0,0.0,13.22,0,99.99998022805097,0.0,0.0,0.0,0,0,4150,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,19271.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36
24902,Low-Rise Multifamily,1.0,4.0,30386,0.0,30386.0,Multifamily Housing,23927.0,97.0,754215.0,0.0,723482.0,0.0,0.0,5.04,0,99.99997408367432,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23927,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3242.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
24906,Mid-Rise Multifamily,1.0,5.0,80701,0.0,80701.0,Multifamily Housing,80701.0,75.0,2019394.875,0.0,1920352.0,0.0,0.0,13.39,0,99.99999349077711,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,80701,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29281.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28
24908,K-12 School,1.0,3.0,117116,0.0,117116.0,K-12 School,117116.0,99.0,6499178.0,0.0,1031648.0,4690677.0,0.0,256.31,0,18.02847461228831,81.97151665000531,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,117116,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85
24909,Worship Facility,1.0,2.0,24120,0.0,24120.0,Worship Facility,24120.0,92.0,1024822.188,0.0,344302.0,548751.0,0.0,31.54,0,38.55335883899972,61.446620165610234,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88
24911,Worship Facility,1.0,3.0,35736,0.0,35736.0,Worship Facility,28970.0,97.0,1342448.875,0.0,213096.0,935106.0,0.0,51.15,0,18.55909967081148,81.44087855602095,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6766.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,28970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,87
24921,Low-Rise Multifamily,1.0,4.0,46686,0.0,46686.0,Multifamily Housing,36273.0,65.66425076888163,909471.875,0.0,834690.0,41880.0,0.0,8.04,0,95.22232081519473,4.777714835136824,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36273,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10413.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28
24934,Low-Rise Multifamily,1.0,2.0,20261,0.0,20261.0,Multifamily Housing,20261.0,63.0,509741.1875,0.0,488991.0,0.0,0.0,3.41,0,99.99989774873387,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20261,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21
